"Date","Time","Text","Retweets","Replies","Potential Impressions","Link"
"2013 Oct 31 12:00:00 AM","11:31 AM","Shrink your carbon footprint: watch this @EPA video about reducing your emissions at work http://goo.gl/EEKo3g #EnergyAwarenessMonth","3","0","7,267","http://twitter.com/ToniPreckwinkle/status/395981387326431232"
"2013 Oct 31 12:00:00 AM","2:02 PM","RT @CookCtyHealth: County Pediatrics Halloween Tips- Children shouldnât snack while theyâre out trick-or-treating.  
inspect the contents oâ¦","0","0","6,201","http://twitter.com/ToniPreckwinkle/status/396019271735578624"
"2013 Nov 01 12:00:00 AM","9:59 AM","Medical themed #FF in honor of #CountyCare month, follow these Cook County health providers: @ramraju5 @CookCtyHealth @CookCoHealth","2","0","7,253","http://twitter.com/ToniPreckwinkle/status/396320650517692416"
"2013 Nov 01 12:00:00 AM","1:21 PM","Don't forget to turn your clocks back this Sunday. Read Cook County's biggest safety tip for falling back safely here http://goo.gl/32NwtW","2","1","7,118","http://twitter.com/ToniPreckwinkle/status/396371429215584256"
"2013 Nov 02 12:00:00 AM","9:01 AM","Watch my interview about the 2014 Budget (no new taxes/fines/fees!) on @Fox32news with Mike Flannery and @darlene_hill tomorrow at 8:30 am.","1","0","6,260","http://twitter.com/ToniPreckwinkle/status/396668418436657152"
"2013 Nov 02 12:00:00 AM","9:40 AM","@ABC7Chicagoâs @KrasheskyABC7 will interview me about the 2014 Budget on News Views tomorrow at 9:45 am.","0","0","6,220","http://twitter.com/ToniPreckwinkle/status/396678276980408320"
"2013 Nov 03 12:00:00 AM","6:02 AM","I have 2 interviews this morning: 8:30 am on @Fox32news  & 9:45 am on @ABC7Chicago. Watch for Cook County news & 2014 Budget updates","2","1","8,803","http://twitter.com/ToniPreckwinkle/status/397000759700914176"
"2013 Nov 04 12:00:00 AM","9:04 AM","At P.A.S.O.'s 2nd annual dinner on Saturday night, where I received a leadership award and gave the keynote address. http://twitter.com/ToniPreckwinkle/status/397408936950657025/photo/1","2","0","6,748","http://twitter.com/ToniPreckwinkle/status/397408936950657025"
"2013 Nov 04 12:00:00 AM","12:15 PM","@glocastillo3 Thanks! Your support is appreciated!","0","0","6,233","http://twitter.com/ToniPreckwinkle/status/397457041121226752"
"2013 Nov 04 12:00:00 AM","12:21 PM","@glocastillo3 Thanks! Your support is appreciated!","0","0","6,232","http://twitter.com/ToniPreckwinkle/status/397458592585875456"
"2013 Nov 04 12:00:00 AM","2:16 PM","RT @fox32news: Winter car seat safety: Illinois State Police Officer Michelle Kistulinec shares important advice for parents http://t.co/V6â¦","0","0","6,231","http://twitter.com/ToniPreckwinkle/status/397487515617067008"
"2013 Nov 04 12:00:00 AM","2:27 PM","RT @shedd_aquarium: Itâs National Animal Shelter and Rescue Appreciation Week! More Bruce, a dog who came from an area shelter: http://t.coâ¦","0","0","6,231","http://twitter.com/ToniPreckwinkle/status/397490213364039680"
"2013 Nov 05 12:00:00 AM","8:04 AM","@ourmaninchicago @WBEZ Thank you! I enjoyed doing the interview.","0","0","6,233","http://twitter.com/ToniPreckwinkle/status/397756402812219392"
"2013 Nov 05 12:00:00 AM","8:40 AM","Want to quit smoking? #GreatAmericanSmokeOut is 11/21 & Nov is #LungCancerAwarenessMonth. It's nothing to kid about http://goo.gl/0v2kdi","4","0","11,935","http://twitter.com/ToniPreckwinkle/status/397765451188805632"
"2013 Nov 05 12:00:00 AM","2:35 PM","I applaud the Illinois House of Reps for passing the Marriage Equality Bill #SB10. I look forward to a future when all are treated equally.","11","0","13,068","http://twitter.com/ToniPreckwinkle/status/397854663543771136"
"2013 Nov 05 12:00:00 AM","3:09 PM","Marriage equality has finally come to the land of Lincoln. I am proud that now all Illinois residents can marry who they love. #SB10 #IL4M","17","0","21,451","http://twitter.com/ToniPreckwinkle/status/397863181181145088"
"2013 Nov 06 12:00:00 AM","5:53 AM","In Washington D.C. at @closeit2013, about to be the featured speaker for this morningâs âThe Ultimate Workforce Ecosystemâ session.","1","1","6,585","http://twitter.com/ToniPreckwinkle/status/398085753416069122"
"2013 Dec 31 12:00:00 AM","8:50 AM","RT @ChicagaTribune: Cook County forest preserve picnic permits go on sale Thursday... http://t.co/nd89ooWho8","1","0","8,175","http://twitter.com/ToniPreckwinkle/status/418061626487873536"
"2013 Nov 06 12:00:00 AM","6:31 AM","Talking economic development with former Harold Washington colleague Bob Giloth at @closeit2013 http://twitter.com/ToniPreckwinkle/status/398095271864717312/photo/1","3","0","6,979","http://twitter.com/ToniPreckwinkle/status/398095271864717312"
"2013 Nov 06 12:00:00 AM","6:47 AM","The Chicago Cook Workforce Partnership is vital to workforce training and development. Director Karin Norrington Reaves is a great leader.","2","0","6,514","http://twitter.com/ToniPreckwinkle/status/398099262510088192"
"2013 Nov 06 12:00:00 AM","7:09 AM","RT @CBforEmployers: Investing in #employment for at-risk youth even ""dead end"" jobs is good b/c it gets many kids off the streets. @ToniPreâ¦","0","0","6,242","http://twitter.com/ToniPreckwinkle/status/398104945615843328"
"2013 Nov 06 12:00:00 AM","7:17 AM","RT @CBforEmployers: The most important resource in terms of economic development is human capital. @ToniPreckwinkle #skillsgap","0","0","6,243","http://twitter.com/ToniPreckwinkle/status/398106782549430272"
"2013 Nov 06 12:00:00 AM","7:28 AM","Workforce productivity and health go together. CountyCare already has 115k+ applicants. #ACA @closeit2013","4","0","7,926","http://twitter.com/ToniPreckwinkle/status/398109642674282497"
"2013 Nov 06 12:00:00 AM","11:18 AM","Listen to yesterday's @WBEZ interview about #CountyCare and the 2014 Budget here http://goo.gl/1s1DUM.","2","0","7,099","http://twitter.com/ToniPreckwinkle/status/398167512136687616"
"2013 Nov 06 12:00:00 AM","12:01 PM","Staying warm this winter: Thanks to @OperationWarm, HACC is giving new winter coats to families in South Suburban public housing this week.","1","0","6,289","http://twitter.com/ToniPreckwinkle/status/398178436188889090"
"2013 Nov 06 12:00:00 AM","12:02 PM","Staying warm this winter: Thanks to @OperationWarm, HACC is giving new winter coats to families in south suburban public housing this week.","3","1","9,040","http://twitter.com/ToniPreckwinkle/status/398178692326621184"
"2013 Nov 07 12:00:00 AM","11:07 AM","Continue to celebrate #HispanicHeritage: attend the 15th anniversary Cuatro music Festival on 11/9 at 7:00 pm, hosted by @PRAACHICAGO.","1","0","7,249","http://twitter.com/ToniPreckwinkle/status/398527035112697859"
"2013 Nov 07 12:00:00 AM","11:52 AM","At Women LEAD! by @ChiFdn4Women, discussing women's public leadership w/@RebeccaSive author of #EverdayisElectionDay. http://twitter.com/ToniPreckwinkle/status/398538533654102016/photo/1","3","0","9,359","http://twitter.com/ToniPreckwinkle/status/398538533654102016"
"2013 Nov 08 12:00:00 AM","7:31 AM","In 30 minutes, the 2014 Budget (with no new taxes/fines/fees) will be voted on. Watch the live stream here: http://goo.gl/GXYjHE.","1","0","6,317","http://twitter.com/ToniPreckwinkle/status/398835164035297280"
"2013 Nov 08 12:00:00 AM","7:32 AM","In 30 minutes, the 2014 Budget (with no new taxes/fines/fees) will be voted on. Watch the live stream here: http://goo.gl/V6OEzy.","0","0","6,263","http://twitter.com/ToniPreckwinkle/status/398835453593268224"
"2013 Nov 08 12:00:00 AM","9:29 AM","Cook County's 2014 Budget, with no new taxes, fines, or fees, just passed 17-0.","6","0","8,061","http://twitter.com/ToniPreckwinkle/status/398864925113589761"
"2013 Nov 08 12:00:00 AM","12:22 PM","Thank you Cook County Board Commissioners. Today, the 2014 Budget passed 17-0 as a result of all of our hard work. http://twitter.com/ToniPreckwinkle/status/398908525167910912/photo/1","3","1","6,384","http://twitter.com/ToniPreckwinkle/status/398908525167910912"
"2013 Nov 08 12:00:00 AM","1:36 PM","Celebrate #NativeAmericanHeritageMonth and #VeteransDay, tomorrow at 7 pm w/ Trickster Art Gallery's Veteran Powwow: http://trickstergallery.com.","0","0","6,268","http://twitter.com/ToniPreckwinkle/status/398927052315041792"
"2013 Nov 09 12:00:00 AM","2:38 PM","Speaking at the Joanne Alter Women in Government lecture sponsored by Chicago Humanities Festival w/ @SenatorBaldwin http://twitter.com/ToniPreckwinkle/status/399304940381679617/photo/1","0","0","6,268","http://twitter.com/ToniPreckwinkle/status/399304940381679617"
"2013 Nov 09 12:00:00 AM","2:39 PM","Speaking at the Joanne Alter Women in Government lecture sponsored by Chicago Humanities Festival w/@SenatorBaldwin http://twitter.com/ToniPreckwinkle/status/399305252538576896/photo/1","0","0","6,269","http://twitter.com/ToniPreckwinkle/status/399305252538576896"
"2013 Nov 09 12:00:00 AM","4:45 PM","Giving the welcoming remarks at the @ChiUrbanLeagueâs 52nd Golden Fellowship Dinner. Congrats awardees Rev. Jesse Jackson & @LouisGossettJr.","2","1","6,573","http://twitter.com/ToniPreckwinkle/status/399336975075127296"
"2013 Nov 10 12:00:00 AM","10:31 AM","Smoking is nothing to kid about: http://goo.gl/0v2kdi. Want to quit? #GreatAmericanSmokeOut is 11/21 & Nov is #LungCancerAwarenessMonth.","2","0","6,443","http://twitter.com/ToniPreckwinkle/status/399605245015506944"
"2013 Nov 11 12:00:00 AM","8:35 AM","In honor of all who have served, are serving, and support those who serve, thank you and happy #VeteransDay.","3","0","8,772","http://twitter.com/ToniPreckwinkle/status/399938511576788993"
"2013 Nov 12 12:00:00 AM","10:09 AM","A #NativeAmericanHeritageMonth salute to @Native_Chicago, the oldest urban Native American center in the nation.","1","0","7,668","http://twitter.com/ToniPreckwinkle/status/400324400760643584"
"2013 Nov 12 12:00:00 AM","11:05 AM","Friday is the day.  Click http://goo.gl/pPHsfb to register & watch us talk #startup business with @Tullman @TempoDB  & more","0","0","6,281","http://twitter.com/ToniPreckwinkle/status/400338558407696386"
"2013 Nov 12 12:00:00 AM","12:21 PM","Tweet your question on #VC and #startups to #CTC, then click http://goo.gl/pPHsfb to watch live Friday @ 11 am.","0","0","6,281","http://twitter.com/ToniPreckwinkle/status/400357632168722432"
"2013 Nov 12 12:00:00 AM","1:16 PM","What's the most important thing a #VC can bring to a #startup?  Click http://goo.gl/pPHsfb and watch us discuss, Friday @ 11am.","0","0","6,280","http://twitter.com/ToniPreckwinkle/status/400371586538422272"
"2013 Nov 13 12:00:00 AM","8:03 AM","Today's meeting of the Cook County Board of Commissioners is underway.  Click http://goo.gl/SdVJpx to watch it live.","0","0","6,283","http://twitter.com/ToniPreckwinkle/status/400655189692399617"
"2013 Nov 13 12:00:00 AM","11:20 AM","Keep Cook County beautiful: #AmericaRecyclesDay is Nov. 15th. Check out http://goo.gl/dB4zuc for events and recycling tips.","5","0","8,346","http://twitter.com/ToniPreckwinkle/status/400704671708229632"
"2013 Nov 14 12:00:00 AM","8:02 AM","67% of Cook County smokers tried to quit in the past year (http://t.co/n1nJnCkZio). It's time to try again: #GreatAmericanSmokeOut is 11/21.","2","0","8,622","http://twitter.com/ToniPreckwinkle/status/401017291980021760"
"2013 Nov 14 12:00:00 AM","10:14 AM","Thanking Election Day's unsung heroes:@cookcountyclerk honors 75 devoted election judges in 2013 Recognition Ceremony http://youtu.be/_euI7QH6Gh8","0","0","6,291","http://twitter.com/ToniPreckwinkle/status/401050502965633024"
"2013 Nov 14 12:00:00 AM","12:37 PM","Do you have old paint, batteries, and electronics? Recycle them tomorrow during #AmericaRecyclesDay. For more click http://goo.gl/rQo1Aw.","0","0","6,292","http://twitter.com/ToniPreckwinkle/status/401086502341320704"
"2013 Nov 14 12:00:00 AM","12:38 PM","Do you have old paint, batteries, or electronics? Recycle them tomorrow during #AmericaRecyclesDay. For more click http://goo.gl/rQo1Aw .","9","1","13,270","http://twitter.com/ToniPreckwinkle/status/401086809473429504"
"2013 Nov 15 12:00:00 AM","10:58 AM","RT @FPDCC: Family Outdoor Exploration this Sat 1-4pm, Dan Ryan Wds (Grv 5), Chicago. Archery, paintng, shlter bldg, hikes, fire! http://t.câ¦","0","0","6,302","http://twitter.com/ToniPreckwinkle/status/401423863977758720"
"2013 Nov 15 12:00:00 AM","12:36 PM","@dpwiese Thank you for the well wishes and happy #NativeAmericanHeritageMonth!","0","0","6,301","http://twitter.com/ToniPreckwinkle/status/401448599810101248"
"2013 Nov 16 12:00:00 AM","7:30 PM","Congratulations to @CookCtyHealth CEO Dr. Ram Raju @ramraju5 on receiving the Indian American Medical Association Award today.","2","0","6,630","http://twitter.com/ToniPreckwinkle/status/401915299303550976"
"2013 Nov 18 12:00:00 AM","10:28 AM","Celebrate #NativeAmericanHeritageMonth and check out @BunkHaus's art exhibit at the @FieldMuseum: http://t.co/tKDqj4sO1W.","4","1","10,787","http://twitter.com/ToniPreckwinkle/status/402503655447748608"
"2013 Nov 18 12:00:00 AM","1:13 PM","Get connected: 11/20 is Cook County GIS Day. Click  http://t.co/eQCqa2ZUdz to learn more about Geographic Information Systems.","0","0","6,317","http://twitter.com/ToniPreckwinkle/status/402545213484179456"
"2013 Nov 18 12:00:00 AM","2:37 PM","Listen now to Michael Masters of Cook County Homeland Security & Emergency Management talk about yesterdayâs storms live on @wlsam890.","1","0","6,403","http://twitter.com/ToniPreckwinkle/status/402566262472994816"
"2013 Nov 19 12:00:00 AM","8:36 AM","RT @CookCoHealth: 11/21 #GreatAmericanSmokeout. When you quit, your kids quit too. #QuitSmoking today. It's #NothingToKidAbout. http://t.coâ¦","0","0","6,319","http://twitter.com/ToniPreckwinkle/status/402837805971152896"
"2013 Nov 19 12:00:00 AM","10:29 AM","RT @WGNTV: Want to help the victims of the Sunday storms? Check out http://t.co/YUs7GZq0ie for the different ways you can.","0","0","6,319","http://twitter.com/ToniPreckwinkle/status/402866180869718016"
"2013 Nov 19 12:00:00 AM","1:07 PM","Be prepared: click http://t.co/f2moWYXDwh to see how Cook County is preparing for natural disasters like Sunday's storm & how you can help.","1","1","6,321","http://twitter.com/ToniPreckwinkle/status/402906098287783936"
"2013 Nov 20 12:00:00 AM","10:11 AM","RT @FPDCC: The @USFWSMidwest named the @FPDCC 1 of only 8 Urban Wildlife Refuge Initiative pilot partnerships in the nation. http://t.co/sSâ¦","0","0","6,329","http://twitter.com/ToniPreckwinkle/status/403224071103856640"
"2013 Nov 20 12:00:00 AM","12:11 PM","Tomorrow, be a #ForeverQuitter: 11/21 is the @AmericanCancer Society's #GreatAmericanSmokeOut. To read more, click http://t.co/46ni5RGjMn.","0","0","6,328","http://twitter.com/ToniPreckwinkle/status/403254240442716160"
"2013 Nov 20 12:00:00 AM","2:08 PM","I am honored to be speaking at #sb10's signing. #MarriageEquality is the civil rights issue of our time & today is a victory for Illinois.","2","0","6,927","http://twitter.com/ToniPreckwinkle/status/403283762504429568"
"2013 Nov 21 12:00:00 AM","9:08 AM","Participate in the @AmericanCancer Societyâs #GreatAmericanSmokeout (http://t.co/46ni5RGjMn) and #QuitSmoking today!","2","0","6,724","http://twitter.com/ToniPreckwinkle/status/403570693318529025"
"2013 Nov 21 12:00:00 AM","10:06 AM","Marked the end of the 2013 season & its successful road construction projects w/ Cook County Dept. of Transportation. http://t.co/xCB7aJxrrT","0","0","6,342","http://twitter.com/ToniPreckwinkle/status/403585147749941248"
"2013 Nov 21 12:00:00 AM","12:18 PM","RT @CookCoHealth: Happy Hump Day! Celebrate with a #FluShot. Find a location near you. http://t.co/2WdeLXmR2m","1","0","6,385","http://twitter.com/ToniPreckwinkle/status/403618392218685440"
"2013 Nov 22 12:00:00 AM","11:17 AM","RT @FPDCC: How did people survive before LED lights? Find out at Settlers' Day this Sun in S Holland! http://ow.ly/r1CHY http://t.co/dQâ¦","0","0","6,349","http://twitter.com/ToniPreckwinkle/status/403965407410675712"
